N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,320,0,0
2,1,320,0,0
3,1,320,0,0
4,1,320,0,0
5,1,320,0,0
6,1,320,0,0
7,1,319,0,1
8,1,318,0,2
9,1,318,0,2
10,1,316,0,4
11,1,315,0,5
12,1,313,0,7
13,1,309,0,11
14,1,303,0,17
15,1,291,0,29
16,1,276,0,44
17,1,261,0,59
18,1,229,0,91
19,1,201,0,119
20,1,176,0,144
21,1,153,0,167
22,1,133,0,187
23,1,124,0,196
24,0,110,1,210
25,0,101,1,219
26,0,92,1,228
27,0,78,1,242
28,0,74,1,246
29,0,69,1,251
30,0,59,1,261
31,0,56,1,264
32,0,46,1,274
33,0,43,1,277
34,0,40,1,280
35,0,32,1,288
36,0,28,1,292
37,0,26,1,294
38,0,26,1,294
39,0,24,1,296
40,0,20,1,300
41,0,17,1,303
42,0,15,1,305
43,0,9,1,311
44,0,8,1,312
45,0,6,1,314
46,0,6,1,314
47,0,5,1,315
48,0,4,1,316
49,0,4,1,316
50,0,1,1,319
51,0,0,1,320
52,0,0,1,320
53,0,0,1,320
54,0,0,1,320
55,0,0,1,320
56,0,0,1,320
57,0,0,1,320
58,0,0,1,320
59,0,0,1,320
60,0,0,1,320
61,0,0,1,320
62,0,0,1,320
63,0,0,1,320
64,0,0,1,320
65,0,0,1,320
66,0,0,1,320
67,0,0,1,320
68,0,0,1,320
69,0,0,1,320
70,0,0,1,320
71,0,0,1,320
72,0,0,1,320
73,0,0,1,320
74,0,0,1,320
75,0,0,1,320
76,0,0,1,320
77,0,0,1,320
78,0,0,1,320
79,0,0,1,320
80,0,0,1,320
81,0,0,1,320
82,0,0,1,320
83,0,0,1,320
84,0,0,1,320
85,0,0,1,320
86,0,0,1,320
87,0,0,1,320
88,0,0,1,320
89,0,0,1,320
90,0,0,1,320
91,0,0,1,320
92,0,0,1,320
93,0,0,1,320
94,0,0,1,320
95,0,0,1,320
96,0,0,1,320
97,0,0,1,320
98,0,0,1,320
99,0,0,1,320
